```csv
SakaID,SakaMetni,TepkiMetinleri,Kategori,AltKategori,Dil,UygunlukFiltresi
J781,"Kripton bir mağaraya girmiş, kimse onu bulamamış. Çünkü o bir süper-gazmış.","[""Gizemli bir tepki.""," ""Anlayan anladı.""," ""Harika!""]",Bilimsel_Espri,Kimya,TR,Genel
J782,"Bilgisayarlar neden evlenmez?","[""Neden?""," ""Çünkü uyumluluk sorunları yaşarlar.""," ""Bu biraz teknik.""]",Mustehcen,,TR,Hafif_Mustehcen
J783,"Osman Gazi neden devlet kurmuş?","[""Bilmiyorum, neden?""," ""Canı sıkılmış, yeni bir aktivite aramış.""," ""Tarihi bir soğuk espri.""]",Soguk_Espri,Tarih,TR,Genel
J784,"Hoca bir gün camiye gitmiş. 'Ey cemaat, namaz kılarken ne düşünürsünüz?' diye sormuş. Biri 'Allah'ı düşünürüm hocam' demiş. Diğeri 'Ahireti düşünürüm hocam' demiş. Temel 'Ben de ineğimi düşünürüm hocam, acaba ahırda mı otlakta mı?' demiş.","[""Ya tutarsa!""," ""Düşünce gücü.""," ""Nasreddin Hoca ve Temel.""]",Bolgesel_Fikra,Nasreddin_Hoca,TR,Genel
J785,"Bir hakim mahkemede sordu: 'Sanık suçlu mu?' Arkadan bir ses bağırdı: 'Avukatına bağlı!'","[""Meslek hastalığı.""," ""Bu çok iyiydi!""," ""Savunma önemli.""]",Mesleki_Espri,Hukuk,TR,Genel
J786,"Bir ananas neden dikenli şapka takar?","[""Neden ki?""," ""Çünkü tropikal modayı takip eder.""," ""Absürtlüğün zirvesi!""]",Absurt_Mizah,,TR,Genel
J787,"Cehalet çok güzel, özellikle de farkında değilsen.","[""Bu doğru.""," ""Sarkazm kokusu alıyorum.""," ""Biraz karamsar ama komik.""]",Kara_Mizah,Sarkazm,TR,Kara_Mizah_Seviye1
J788,"Bir nokta ile bir virgül neden hiç anlaşamaz?","[""Ne yaparlar?""," ""Çünkü biri bitirir, diğeri duraklatır; farklı görevleri var.""," ""Dilbilgisi ve felsefe bir arada.""]",Bilimsel_Espri,Dilbilim,TR,Genel
J789,"Adamın biri o kadar uykucuymuş ki, alarmı bile uyuyakalmış.","[""Uykuculuğun bu kadarı!""," ""Akıllıca.""," ""Hahaha!""]",Soguk_Espri,,TR,Genel
J790,"Pencere camı ne işe yarar?","[""Ne işe yarar?""," ""Dışarıyı göstermesine.""," ""Mantık hatası ama komik.""]",Absurt_Mizah,,TR,Genel
J791,"Yatakta hangi örtü kullanılmaz?","[""Kar örtüsü.""," ""Bunu beklemiyordum.""," ""Soğuk, çok soğuk!""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J792,"En düşünceli meyve hangisidir?","[""Hangisi?""," ""Fikir-elma.""," ""Anladım, fikir elma...""]",Kelime_Oyunu,,TR,Genel
J793,"Pişirilen makarnaya ne denir?","[""Pasta.""," ""Off bu çok kötüydü.""," ""İtalyanca bilenler güldü.""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J794,"Konferansta on dakika mola dedi, aradım konuşma yapıyordu.","[""Ciddi olamazsın.""," ""Güldürdün.""," ""Tam bir baba şakası.""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J795,"Maxwell'in cini bir bara girer ve ortalığı karıştırır.","[""Bu çok iyi!""," ""Termodinamik esprisi!""," ""Anlamak için fizikçi olmak lazım.""]",Bilimsel_Espri,Fizik,TR,Genel
J796,"Bu armut-suz, başka armut yok.","[""Hahaha!""," ""Marka şakası ha?""," ""Zekice düşünülmüş.""]",Kelime_Oyunu,,TR,Genel
J797,"Temel'in en sevdiği müzik aleti hangisidir?","[""Hangisi?""," ""Kemençe, tabii ki.""," ""Temel yine formunda.""]",Bolgesel_Fikra,Temel,TR,Genel
J798,"Çinliler neden pirinç yer?","[""Neden?""," ""Çünkü 'noodle' larını bitirmişler.""," ""Çince bilmek lazım.""]",Kelime_Oyunu,Yabanci_Dil,TR,Genel
J799,"Adamın biri çok güçlüymüş, dağı yerinden oynatmış.","[""Hahahaha!""," ""Mitilojik espri.""," ""Güçlü olmak lazım.""]",Soguk_Espri,,TR,Genel
J800,"Neden bazı yıldızlar kayar?","[""Bilmiyorum.""," ""Çünkü dilek tutmamızı isterler.""," ""Çok saçma ama güldüm.""]",Absurt_Mizah,,TR,Genel
J801,"Benim neden teyzem yok?","[""Neden?""," ""Çünkü annemin kız kardeşi yok.""," ""Mantıklı!""]",Soguk_Espri,,TR,Genel
J802,"Bir meraklı ile bir bilge arasındaki fark nedir?","[""Nedir?""," ""Meraklı her şeyi sorar, bilge her şeyi bilir ama susar.""," ""Doğru söze ne denir.""]",Felsefi_Mizah,,TR,Genel
J803,"Parmak arası sandaletle dolaşan adama ne denir?","[""Ne denir?"", ""Sandal-etçi.""," ""Sandal-et, anladım!""]",Kelime_Oyunu,,TR,Genel
J804,"Hintliler neden köri sever?","[""Neden?""," ""Çünkü 'baharat'lı hayatı severler.""," ""Yaşam tarzı.""]",Kelime_Oyunu,Yabanci_Dil,TR,Genel
J805,"Rüyalardan geldim, çok karışıktı, her şey mümkündü.","[""Bu çok ilginçti.""," ""Rüya tabiri esprisi mi?""," ""Biraz fantastik.""]",Kara_Mizah,Ruya,TR,Kara_Mizah_Seviye1
J806,"Döneri neyle yersin?","[""Çatalla?""," ""Hayır, 'usta'dan sonra.""," ""Teşekkürler, çok naziksiniz.""]",Soguk_Espri,,TR,Genel
J807,"En sıcak 3 nedir?","[""Ateş-üç.""," ""Bu yaktı.""," ""Çok kötü.""]",Soguk_Espri,,TR,Genel
J808,"En hassas organ hangisidir?","[""Hangisi?"", ""Kalp.""," ""Çünkü kalbi kırılır deriz.""]",Kelime_Oyunu,,TR,Genel
J809,"Tavşan bir zıplar, iki zıplar, üçüncüde ne olur?","[""Düşer mi?"", ""Havuç yer.""," ""Beklenmedik cevap.""]",Absurt_Mizah,,TR,Genel
J810,"Bordo enerji içeceği geldi mi?","[""Geldi geldi!""," ""Asalet zamanı!""," ""Paylaşalım hemen.""]",Rituel,Sim_Ozel,TR,Genel
J811,"Bir define avcısı, bankada ne yapar?","[""Ne yapar?"", ""Hazine hesabı açtırır.""," ""Zengin avcı.""]",Soguk_Espri,,TR,Genel
J812,"En tembel böcek hangisidir?","[""Hangisi?"", ""Uyuz böceği. Çünkü hep kaşınır.""," ""Bu komikti.""]",Kelime_Oyunu,,TR,Genel
J813,"Adamın kafasına dünya haritası düşmüş, ne demiş?","[""Ne demiş?"", ""Başımıza bütün dünya mı yıkılacaktı.""," ""Hahaha!""]",Kelime_Oyunu,,TR,Genel
J814,"Araba neden çalışır?","[""Bilmem."", ""Motoru var çünkü.""," ""Benzini de var mı?""]",Soguk_Espri,,TR,Genel
J815,"İtfaiyeciler neden kırmızı giyer?","[""Neden?"", ""Çünkü yangınları var.""," ""Çok mantıklı!""]",Mesleki_Espri,Itfaiye,TR,Genel
J816,"En neşeli hava hangisidir?","[""Hangisi?"", ""Şen-lik.""," ""Kutlama havası.""]",Kelime_Oyunu,,TR,Genel
J817,"Bir hayalet sınavı geçemezse ne olur?","[""Ne olur?"", ""Görünmez olur.""," ""Zaten görünmez değil miydi?""]",Kara_Mizah,Hayalet,TR,Kara_Mizah_Seviye1
J818,"En düzgün burun kimdedir?","[""Manken?"", ""Hayır, cetvelinki. Çünkü hep düzdür.""," ""Bu çok kötüydü.""]",Soguk_Espri,,TR,Genel
J819,"En çok yaprağı olan sebze hangisidir?","[""Hangisi?"", ""Marul. Çünkü kat kat.""," ""Salata sebzesi.""]",Kelime_Oyunu,,TR,Genel
J820,"Hangi macunla ayakkabı parlatılmaz?","[""Hangisi?"", ""Diş macunuyla.""," ""Tadını düşünemiyorum.""]",Soguk_Espri,,TR,Genel
J821,"General ölünce asker ne olur?","[""General olur?""," ""Hayır, komutansız kalır.""," ""Doğru söze ne denir.""]",Soguk_Espri,,TR,Genel
J822,"En düşünceli sayı hangisidir?","[""Hangisi?"", ""Filozof-Beş.""," ""Felsefeye gittik.""]",Kelime_Oyunu,,TR,Genel
J823,"Kaplumbağalar neden yavaş yürür?","[""Bilmiyorum."", ""Çünkü aceleleri yoktur.""," ""Rahat hayvanlar.""]",Absurt_Mizah,,TR,Genel
J824,"Bir iskelet diğerine ne demiş?","[""Ne demiş?"", ""Senin kemiklerin ne, iliklerin ne?""," ""Bu çok iyiydi!""]",Kara_Mizah,Iskelet,TR,Kara_Mizah_Seviye1
J825,"Yazan adama ne denir?","[""Ne denir?"", ""Denmez, ilhamı kaçırılır.""," ""Mantıklı.""]",Soguk_Espri,,TR,Genel
J826,"En çok kar yapan kurum hangisidir?","[""Hangisi?"", ""Meteoroloji.""," ""Her kış yapıyor.""]",Kelime_Oyunu,,TR,Genel
J827,"Hangi bisiklet hem gitmez hem de durmaz?","[""Hangisi?"", ""Kırık bisiklet.""," ""Tamirciye götür.""]",Soguk_Espri,,TR,Genel
J828,"Temel, doktora gitmiş. 'Doktor bey, her yerim ağrıyor' demiş. Doktor 'Nasıl yani?' demiş. Temel parmağıyla başına dokunmuş 'Ağrıyor', göğsüne dokunmuş 'Ağrıyor', bacağına dokunmuş 'Ağrıyor'. Doktor 'Anladım, parmağın kırık.' demiş.","[""Ne yapmış?""," ""Temel'in teşhisi.""," ""Temel'in mantığı.""]",Bolgesel_Fikra,Temel,TR,Genel
J829,"Bir müzisyen neden hapse girmiş?","[""Neden?""," ""Çünkü birinin kalbini çalmış.""," ""Çalma o zaman.""]",Mesleki_Espri,Muzik,TR,Genel
J830,"Denizi kirleten nedir?","[""Çöp?""," ""Hayır, sorumsuzluk.""," ""Doğru cevap.""]",Soguk_Espri,,TR,Genel
J831,"En güzel film hangi sinemada izlenir?","[""Imax'te?""," ""Keyif sinemasında.""," ""Cevap soruda gizli.""]",Soguk_Espri,,TR,Genel
J832,"Hiçbir melodisi olmayan şarkı hangisidir?","[""Hangisi?"", ""Slogan.""," ""Sadece sözlerden oluşur.""]",Kelime_Oyunu,,TR,Genel
J833,"Yaşlı adam 'Ben yorgunum' demiş. Yanındaki de 'Ben de gencim' demiş.","[""?""," ""Bu bir şaka mıydı?""," ""Anlamsız.""]",Absurt_Mizah,,TR,Genel
J834,"Bir kimyager neden aşçı olamaz?","[""Neden?""," ""Çünkü sürekli 'reaksiyonları' ölçer.""," ""Bu iyiydi!""]",Mesleki_Espri,Kimya,TR,Genel
J835,"En çok 'Dur' diyen ilimiz hangisidir?","[""Hangisi?"", ""Dur-ak.""," ""Coğrafi espri.""]",Kelime_Oyunu,,TR,Genel
J836,"Adamın biri yüzmüş, karısı da deniz kızı.","[""Hahaha!""," ""Denizci aile.""," ""Çok soğuk!""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J837,"Domatesi nerde yetiştirirsin?","[""Bahçede.""," ""Antalya'da.""," ""Çok uzaklara gittik.""]",Kelime_Oyunu,,TR,Genel
J838,"Zombiler neden yavaş yürür?","[""Neden?""," ""Çünkü aceleleri yoktur, zaten ölüler.""," ""Ölümsüz varlıklar.""]",Soguk_Espri,,TR,Genel
J839,"En meraklı balık hangisidir?","[""Hangisi?"", ""Meraklı palamut. Sürekli etrafı kolaçan eder.""," ""Balıkların meraklısı.""]",Absurt_Mizah,,TR,Genel
J840,"Fuşya besin geldi mi?","[""Geldi!""," ""Paylaşım zamanı!""," ""Enerji depolayalım.""]",Rituel,Sim_Ozel,TR,Genel
J841,"Geçen gün bir sır patlattım, herkes duydu.","[""Ne oldu?""," ""Çok sesli söylemişim.""," ""Gizli kalmayan sırlar.""]",Soguk_Espri,,TR,Genel
J842,"Bir tarihçi müzede en çok neye sinirlenir?","[""Neye?""," ""Eserlerin çalınmasına.""," ""Kültür mirası.""]",Mesleki_Espri,Tarih,TR,Genel
J843,"İki uğur böceği karşılaşmış. Biri diğerine 'Kaç beneklisin?' demiş. Diğeri 'Saymadım, uğurlu olsun yeter.' demiş.","[""Uğurlu böcekler.""," ""Komikti.""," ""?""]",Kelime_Oyunu,,TR,Genel
J844,"Nasreddin Hoca bir gün yolda yürürken cüzdanını düşürmüş. Aramış taramış bulamamış. Eve gelince hanımına 'Hanım, benim cüzdanım kayıp, acaba sen mi aldın?' demiş. Hanımı 'Yok hocam, ben almadım' deyince Hoca 'O zaman kesin sen aldın, çünkü başka kimse alamazdı!' demiş.","[""Klasik.""," ""Hoca yine haklı.""," ""Mantıklı çözüm.""]",Bolgesel_Fikra,Nasreddin_Hoca,TR,Genel
J845,"Hangi tavşan havuç yemez?","[""Hangisi?"", ""Oyuncak tavşan.""," ""Bu olmadı.""]",Soguk_Espri,,TR,Genel
J846,"Üç tarafı suyla çevrili toprağa ne denir?","[""Yarımada.""," ""Zekice.""," ""Doğru cevap.""]",Kelime_Oyunu,,TR,Genel
J847,"Güneş sistemindeki en soğuk gezegen hangisidir?","[""Hangisi?"", ""Neptün. Çünkü Güneş'e en uzak o.""," ""Astrolojik espri.""]",Bilimsel_Espri,Astronomi,TR,Genel
J848,"Neden Amerikalılar hamburger yer?","[""Neden?""," ""Çünkü 'fast food'u severler.""," ""Amerikanca öğrenmek lazım.""]",Kelime_Oyunu,Yabanci_Dil,TR,Genel
J849,"Adamın biri o kadar safmış ki, her söylenene inanıyormuş.","[""İnanılmaz.""," ""Saflığın bu kadarı.""," ""Nasıl yani?""]",Absurt_Mizah,,TR,Genel
J850,"Çok kızgın bir boğaya ne denir?","[""Ne denir?"", ""Boğa-rmış.""," ""Sinirli boğa.""]",Kelime_Oyunu,,TR,Genel
J851,"Adamın biri sürekli gülüyormuş. Neden?","[""Neden?""," ""Çünkü adı Kah-kaha'ymış.""," ""Bu kötüydü.""]",Soguk_Espri,,TR,Genel
J852,"En sevimli harf hangisidir?","[""Hangisi?"", ""A. Çünkü Aşk A ile başlar.""," ""A-şk.""]",Kelime_Oyunu,,TR,Genel
J853,"Bir ressamın en sevdiği içecek nedir?","[""Nedir?"", ""Boya-lı su. Çünkü renk katar.""," ""Sanat-içecek.""]",Soguk_Espri,,TR,Genel
J854,"Gözleri şiş olan adama ne denir?","[""Ne denir?"", ""Ağlamış.""," ""Duygusal anlar.""]",Kelime_Oyunu,,TR,Genel
J855,"Bir mumya neden asla parti kaçırmaz?","[""Neden?""," ""Çünkü 'sargı'larını çözüp eğlenmek ister.""," ""Eski espri.""]",Kara_Mizah,Mumya,TR,Kara_Mizah_Seviye1
J856,"En utangaç çiçek hangisidir?","[""Hangisi?"", ""Mahçup-Menekşe.""," ""Çiçekler de utanır.""]",Kelime_Oyunu,,TR,Genel
J857,"Karakoldaki en komik ifade hangisidir?","[""Hangisi?"", ""Suçlunun 'ben yapmadım' demesi. Herkes güler.""," ""Polis esprisi.""]",Mesleki_Espri,Guvenlik,TR,Genel
J858,"Adamın biri her gün kitap okuyormuş ama yine de cahilmiş. Bu adam kimdir?","[""Kimdir?"", ""Okuma yazma bilmeyen.""," ""Mantıklı.""]",Mesleki_Espri,Egitim,TR,Genel
J859,"Yürüyen merdivene ne denir?","[""Ne denir?"", ""Yürüyen merdiven denir.""," ""Bu kadar mıydı?""]",Soguk_Espri,,TR,Genel
J860,"En çok terleyen spor dalı hangisidir?","[""Hangisi?"", ""Sauna. Çünkü herkes terler.""," ""Sıcak spor.""]",Soguk_Espri,,TR,Genel
J861,"Temel, bir konferansta en öndekini geçmiş. Kaçıncı olmuş?","[""Sıfırıncı?""," ""Hayır, yine en önde olmuş, çünkü o konuşmacıymış.""," ""Mantık hatası.""]",Bolgesel_Fikra,Temel,TR,Genel
J862,"Bir yarasa neden baş aşağı uyur?","[""Neden?""," ""Çünkü düz uyursa düşer.""," ""Modayı takip ediyor.""]",Absurt_Mizah,,TR,Genel
J863,"En çok müzik dinleyen şehir hangisidir?","[""Hangisi?"", ""Nota-kent.""," ""Müzikal şehir.""]",Kelime_Oyunu,,TR,Genel
J864,"Adamın biri yokuş aşağı koşmuş, kendini durduramamış.","[""Nasıl yani?""," ""Yokuş dikmiş.""," ""Vay canına.""]",Soguk_Espri,,TR,Genel
J865,"Bir hard disk neden hasta olur?","[""Neden?"", ""Çünkü 'bad sector' kapmıştır.""," ""Geçmiş olsun.""]",Mesleki_Espri,Bilgisayar,TR,Genel
J866,"Benim teyzem hemşire, senin teyzen ne? - Benim teyzem de hemşire, ama o kan alır.","[""Hahaha!""," ""Hemşire esprisi.""," ""Bu iyiydi.""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J867,"En çok dikeni olan bitki hangisidir?","[""Hangisi?"", ""Kaktüs. Diken diken üstüne.""," ""Çöl bitkisi.""]",Kelime_Oyunu,,TR,Genel
J868,"İnekler neden 'Möö' der?","[""Neden?""," ""Çünkü 'Hav' deselerdi köpek olurlardı.""," ""Doğru.""]",Absurt_Mizah,,TR,Genel
J869,"Tarihteki en sessiz savaş hangisidir?","[""Hangisi?"", ""Soğuk Savaş.""," ""Böyle bir savaş var.""]",Soguk_Espri,,TR,Genel
J870,"Bir teknoloji bağımlısı zombiye ne denir?","[""Ne denir?"", ""'Wi-Fiii...' diye inler.""," ""Komikti.""]",Kara_Mizah,Zombi,TR,Kara_Mizah_Seviye1
J871,"En az çalışan organımız hangisidir?","[""Hangisi?"", ""Apandisit (işlevi tartışmalı).""," ""Basit ve doğru.""]",Soguk_Espri,,TR,Genel
J872,"Adamın başı dönmüş, midesi bulanmış.","[""Bu çok kötüydü.""," ""Hasta adam.""," ""İğrenç.""]",Soguk_Espri,Baba_Sakasi,TR,Genel
J873,"Hangi ormanda ağaç kesilmez?","[""Hangi ormanda?""," ""Kutsal ormanda.""," ""Doğru cevap.""]",Soguk_Espri,,TR,Genel
J874,"En çok korkan hayvan hangisidir?","[""Hangisi?"", ""Ödlek tavuk. Bütün gün korkar.""," ""Korkak hayvan.""]",Kelime_Oyunu,,TR,Genel
J875,"Bir bilgisayar diğerine ne demiş?","[""Ne demiş?"", ""Formatın yine kaymış.""," ""Teknolojik dertleşme.""]",Kelime_Oyunu,,TR,G```
